Date_Time	Primary Gas Concentration	Primary Gas Concentration Estado	PGA Gain	PGA Gain Estado	SO2 Reference Gain Pot	SO2 Reference Gain Pot Estado	SO2 Signal Gain Pot	SO2 Signal Gain Pot Estado	Instrument Gain	Instrument Gain Estado	Lamp Current	Lamp Current Estado	High Voltage	High Voltage Estado	Gas Pressure	Gas Pressure Estado	Chassis Temperature	Chassis Temperature Estado	Instrument Status	Instrument Status Estado	Instrument State	Instrument State Estado	Instrument Units	Instrument Units Estado	
15/02/2018	05:44:00	50	3.6655574	49	128	44	81	45	123	56	18.334488	64	35.015869	67	710.83447	72	480.73248	77	40.0625	83	0	110	1	116	4
15/02/2018	05:45:00	50	4.265914	49	128	44	81	45	123	56	18.334488	64	35.015869	67	710.83447	72	480.73529	77	40.0625	83	0	110	1	116	4
15/02/2018	05:46:00	50	4.281354	49	128	44	81	45	123	56	18.334488	64	35.018921	67	710.83447	72	480.75348	77	40.0625	83	0	110	1	116	4
15/02/2018	05:47:00	50	4.3435879	49	128	44	81	45	123	56	18.334488	64	35.015869	67	710.83447	72	480.74463	77	40.0625	83	0	110	1	116	4
15/02/2018	05:48:00	50	4.5010557	49	128	44	81	45	123	56	18.334488	64	35.015869	67	710.83447	72	480.74622	77	40.0625	83	0	110	1	116	4
15/02/2018	05:49:00	50	5.181632	49	128	44	81	45	123	56	18.334488	64	35.015869	67	710.83447	72	480.77222	77	40.0625	83	0	110	1	116	4
15/02/2018	05:50:00	50	5.7887583	49	128	44	81	45	123	56	18.334488	64	35.018921	67	710.83447	72	480.78302	77	40.0625	83	0	110	1	116	4
15/02/2018	05:51:00	50	5.6347113	49	128	44	81	45	123	56	18.334488	64	35.018921	67	710.83447	72	480.79614	77	40.0625	83	0	110	1	116	4
15/02/2018	05:52:00	50	5.6009388	49	128	44	81	45	123	56	18.334488	64	35.018921	67	710.83447	72	480.78088	77	40.0625	83	0	110	1	116	4
15/02/2018	05:53:00	50	4.8953333	49	128	44	81	45	123	56	18.334488	64	35.073853	67	710.83447	72	480.78918	77	40.09375	83	0	110	1	116	4
15/02/2018	05:54:00	50	4.616642	49	128	44	81	45	123	56	18.334488	64	35.015869	67	710.83447	72	480.75787	77	40.0625	83	0	110	1	116	4
15/02/2018	05:55:00	50	4.2309723	49	128	44	81	45	123	56	18.334488	64	35.018921	67	710.83447	72	480.76648	77	40.09375	83	0	110	1	116	4
15/02/2018	05:56:00	50	3.941124	49	128	44	81	45	123	56	18.334488	64	35.018921	67	710.83447	72	480.71777	77	40.0625	83	0	110	1	116	4
15/02/2018	05:57:00	50	4.2840929	49	128	44	81	45	123	56	18.334488	64	35.015869	67	710.83447	72	480.73193	77	40.03125	83	0	110	1	116	4
15/02/2018	05:58:00	50	3.9385138	49	128	44	81	45	123	56	18.334488	64	35.015869	67	710.83447	72	480.74731	77	40.03125	83	0	110	1	116	4
15/02/2018	05:59:00	50	4.3015461	49	128	44	81	45	123	56	18.334488	64	35.015869	67	710.83447	72	480.80951	77	40.03125	83	0	110	1	116	4
15/02/2018	06:00:00	50	4.0124531	49	128	44	81	45	123	56	18.334488	64	35.018921	67	710.83447	72	480.74762	77	40	83	0	110	1	116	4
15/02/2018	06:01:00	50	4.6889114	49	128	44	81	45	123	56	18.334488	64	35.015869	67	710.83447	72	480.76398	77	40.03125	83	0	110	1	116	4
15/02/2018	06:02:00	50	4.364995	49	128	44	81	45	123	56	18.334488	64	35.015869	67	710.83447	72	480.81464	77	40.03125	83	0	110	1	116	4
15/02/2018	06:03:00	50	3.870224	49	128	44	81	45	123	56	18.334488	64	35.018921	67	710.83447	72	480.81537	77	40.03125	83	0	110	1	116	4
15/02/2018	06:04:00	50	3.7861199	49	128	44	81	45	123	56	18.334488	64	35.018921	67	710.83447	72	480.81891	77	39.96875	83	0	110	1	116	4
15/02/2018	06:05:00	50	3.4740205	49	128	44	81	45	123	56	18.334488	64	35.015869	67	710.83447	72	480.81152	77	40	83	0	110	1	116	4
15/02/2018	06:06:00	50	3.9844246	49	128	44	81	45	123	56	18.334488	64	35.015869	67	710.83447	72	480.80609	77	40	83	0	110	1	116	4
15/02/2018	06:07:00	50	4.41224	49	128	44	81	45	123	56	18.334488	64	35.015869	67	710.83447	72	480.77789	77	40	83	0	110	1	116	4
15/02/2018	06:08:00	50	5.0674677	49	128	44	81	45	123	56	18.334488	64	35.018921	67	710.83447	72	480.80371	77	39.96875	83	0	110	1	116	4
15/02/2018	06:09:00	50	4.8407402	49	128	44	81	45	123	56	18.334488	64	35.015869	67	710.83447	72	480.77893	77	39.96875	83	0	110	1	116	4
15/02/2018	06:10:00	50	4.7383747	49	128	44	81	45	123	56	18.334488	64	35.037231	67	710.83447	72	480.81836	77	39.96875	83	0	110	1	116	4
15/02/2018	06:11:00	50	4.7435322	49	128	44	81	45	123	56	18.334488	64	35.040283	67	710.83447	72	480.78595	77	39.9375	83	0	110	1	116	4
15/02/2018	06:12:00	50	4.9568386	49	128	44	81	45	123	56	18.334488	64	35.037231	67	710.83447	72	480.77759	77	39.9375	83	0	110	1	116	4
15/02/2018	06:13:00	50	4.6907825	49	128	44	81	45	123	56	18.334488	64	35.040283	67	710.83447	72	480.81195	77	39.9375	83	0	110	1	116	4
15/02/2018	06:14:00	50	4.5353155	49	128	44	81	45	123	56	18.334488	64	35.040283	67	710.83447	72	480.80054	77	39.90625	83	0	110	1	116	4
15/02/2018	06:15:00	50	4.480978	49	128	44	81	45	123	56	18.334488	64	35.040283	67	710.83447	72	480.80255	77	39.9375	83	0	110	1	116	4
15/02/2018	06:16:00	50	4.209342	49	128	44	81	45	123	56	18.334488	64	35.040283	67	710.83447	72	480.84473	77	39.9375	83	0	110	1	116	4
15/02/2018	06:17:00	50	3.8923688	49	128	44	81	45	123	56	18.334488	64	35.040283	67	710.83447	72	480.87531	77	39.96875	83	0	110	1	116	4
15/02/2018	06:18:00	50	3.8579073	49	128	44	81	45	123	56	18.334488	64	35.040283	67	710.83447	72	480.88916	77	39.96875	83	0	110	1	116	4
15/02/2018	06:19:00	50	3.1378112	49	128	44	81	45	123	56	18.334488	64	35.040283	67	710.83447	72	480.83044	77	39.96875	83	0	110	1	116	4
15/02/2018	06:20:00	50	3.0145493	49	128	44	81	45	123	56	18.334488	64	35.037231	67	710.83447	72	480.85974	77	39.96875	83	0	110	1	116	4
15/02/2018	06:21:00	50	3.4732103	49	128	44	81	45	123	56	18.334488	64	35.037231	67	710.83447	72	480.84912	77	39.96875	83	0	110	1	116	4
15/02/2018	06:22:00	50	3.6929259	49	128	44	81	45	123	56	18.334488	64	35.040283	67	710.83447	72	480.90308	77	39.96875	83	0	110	1	116	4
15/02/2018	06:23:00	50	3.8872061	49	128	44	81	45	123	56	18.334488	64	35.037231	67	710.83447	72	480.85687	77	39.9375	83	0	110	1	116	4
15/02/2018	06:24:00	50	3.4206171	49	128	44	81	45	123	56	18.334488	64	35.040283	67	710.83447	72	480.86591	77	39.9375	83	0	110	1	116	4
15/02/2018	06:25:00	50	3.5049396	49	128	44	81	45	123	56	18.334488	64	35.040283	67	710.83447	72	480.89764	77	39.9375	83	0	110	1	116	4
15/02/2018	06:26:00	50	3.2269158	49	128	44	81	45	123	56	18.334488	64	35.037231	67	710.83447	72	480.90265	77	39.9375	83	0	110	1	116	4
15/02/2018	06:27:00	50	4.4996262	49	128	44	81	45	123	56	18.334488	64	35.037231	67	710.83447	72	480.87152	77	39.9375	83	0	110	1	116	4
15/02/2018	06:28:00	50	4.277585	49	128	44	81	45	123	56	18.334488	64	35.08606	67	710.83447	72	480.87848	77	39.96875	83	0	110	1	116	4
15/02/2018	06:29:00	50	4.244916	49	128	44	81	45	123	56	18.334488	64	35.08606	67	710.83447	72	480.87714	77	40	83	0	110	1	116	4
15/02/2018	06:30:00	50	4.7780952	49	128	44	81	45	123	56	18.334488	64	35.095215	67	710.83447	72	480.90533	77	40	83	0	110	1	116	4
15/02/2018	06:31:00	50	3.9832616	49	128	44	81	45	123	56	18.334488	64	35.119629	67	710.83447	72	480.9386	77	40	83	0	110	1	116	4
15/02/2018	06:32:00	50	4.2052259	49	128	44	81	45	123	56	18.334488	64	35.147095	67	710.83447	72	480.90448	77	40.03125	83	0	110	1	116	4
15/02/2018	06:33:00	50	4.6268368	49	128	44	81	45	123	56	18.334488	64	35.147095	67	710.83447	72	480.96796	77	40.03125	83	0	110	1	116	4
15/02/2018	06:34:00	50	4.3625822	49	128	44	81	45	123	56	18.334488	64	35.150146	67	710.83447	72	480.95483	77	40.03125	83	0	110	1	116	4
15/02/2018	06:35:00	50	4.3076591	49	128	44	81	45	123	56	18.334488	64	35.147095	67	710.83447	72	480.98114	77	40.03125	83	0	110	1	116	4
15/02/2018	06:36:00	50	4.8967953	49	128	44	81	45	123	56	18.334488	64	35.140991	67	710.83447	72	480.95129	77	40.03125	83	0	110	1	116	4
15/02/2018	06:37:00	50	5.3679199	49	128	44	81	45	123	56	18.334488	64	35.107422	67	710.83447	72	480.96625	77	40.03125	83	0	110	1	116	4
15/02/2018	06:38:00	50	5.8629589	49	128	44	81	45	123	56	18.334488	64	35.070801	67	710.83447	72	480.94019	77	40.0625	83	0	110	1	116	4
15/02/2018	06:39:00	50	6.1588316	49	128	44	81	45	123	56	18.334488	64	35.058594	67	710.83447	72	480.96838	77	40	83	0	110	1	116	4
15/02/2018	06:40:00	50	6.2521486	49	128	44	81	45	123	56	18.334488	64	35.049438	67	710.83447	72	480.9837	77	40	83	0	110	1	116	4
15/02/2018	06:41:00	50	6.4045382	49	128	44	81	45	123	56	18.334488	64	35.037231	67	710.83447	72	480.93079	77	40	83	0	110	1	116	4
15/02/2018	06:42:00	50	5.873889	49	128	44	81	45	123	56	18.334488	64	35.006714	67	710.83447	72	480.95398	77	40	83	0	110	1	116	4
15/02/2018	06:43:00	50	5.8521929	49	128	44	81	45	123	56	18.334488	64	34.94873	67	710.83447	72	480.94965	77	40	83	0	110	1	116	4
15/02/2018	06:44:00	50	6.1458206	49	128	44	81	45	123	56	18.334488	64	34.924316	67	710.83447	72	480.94647	77	39.96875	83	0	110	1	116	4
15/02/2018	06:45:00	50	6.1950579	49	128	44	81	45	123	56	18.334488	64	34.915161	67	710.83447	72	480.99902	77	39.9375	83	0	110	1	116	4
15/02/2018	06:46:00	50	6.4681129	49	128	44	81	45	123	56	18.334488	64	34.93042	67	710.83447	72	481.013	77	39.9375	83	0	110	1	116	4
15/02/2018	06:47:00	50	6.9162331	49	128	44	81	45	123	56	18.334488	64	34.967041	67	710.83447	72	481.05103	77	39.9375	83	0	110	1	116	4
15/02/2018	06:48:00	50	7.1761189	49	128	44	81	45	123	56	18.334488	64	34.973145	67	710.83447	72	480.96985	77	39.9375	83	0	110	1	116	4
15/02/2018	06:49:00	50	6.9201546	49	128	44	81	45	123	56	18.334488	64	34.970093	67	710.83447	72	481.00848	77	39.90625	83	0	110	1	116	4
15/02/2018	06:50:00	50	6.9497194	49	128	44	81	45	123	56	18.334488	64	35.018921	67	710.83447	72	480.98547	77	39.90625	83	0	110	1	116	4
15/02/2018	06:51:00	50	7.0397701	49	128	44	81	45	123	56	18.334488	64	35.089111	67	710.83447	72	481.01721	77	39.875	83	0	110	1	116	4
15/02/2018	06:52:00	50	6.8237705	49	128	44	81	45	123	56	18.334488	64	35.140991	67	710.83447	72	480.98071	77	39.875	83	0	110	1	116	4
15/02/2018	06:53:00	50	6.5236397	49	128	44	81	45	123	56	18.334488	64	35.15625	67	710.83447	72	480.99982	77	39.875	83	0	110	1	116	4
15/02/2018	06:54:00	50	5.9146318	49	128	44	81	45	123	56	18.334488	64	35.147095	67	710.83447	72	480.96515	77	39.84375	83	0	110	1	116	4
15/02/2018	06:55:00	50	5.8991785	49	128	44	81	45	123	56	18.334488	64	35.098267	67	710.83447	72	480.95227	77	39.84375	83	0	110	1	116	4
15/02/2018	06:56:00	50	5.9827785	49	128	44	81	45	123	56	18.334488	64	35.037231	67	710.83447	72	480.98792	77	39.8125	83	0	110	1	116	4
15/02/2018	06:57:00	50	5.6500082	49	128	44	81	45	123	56	18.334488	64	34.967041	67	710.83447	72	480.92572	77	39.84375	83	0	110	1	116	4
15/02/2018	06:58:00	50	5.5259657	49	128	44	81	45	123	56	18.334488	64	34.924316	67	710.83447	72	480.93402	77	39.8125	83	0	110	1	116	4
15/02/2018	06:59:00	50	5.1100302	49	128	44	81	45	123	56	18.334488	64	34.918213	67	710.83447	72	480.9046	77	39.84375	83	0	110	1	116	4
15/02/2018	07:00:00	50	5.7439308	49	128	44	81	45	123	56	18.334488	64	34.960937	67	710.83447	72	480.90918	77	39.8125	83	0	110	1	116	4
15/02/2018	07:01:00	50	5.4992504	49	128	44	81	45	123	56	18.334488	64	35.025024	67	710.83447	72	480.89832	77	39.78125	83	0	110	1	116	4
15/02/2018	07:02:00	50	5.294816	49	128	44	81	45	123	56	18.334488	64	35.098267	67	710.83447	72	480.87549	77	39.78125	83	0	110	1	116	4
15/02/2018	07:03:00	50	4.8871956	49	128	44	81	45	123	56	18.334488	64	35.150146	67	710.83447	72	480.89996	77	39.75	83	0	110	1	116	4
15/02/2018	07:04:00	50	4.3729467	49	128	44	81	45	123	56	18.334488	64	35.150146	67	710.83447	72	480.88104	77	39.78125	83	0	110	1	116	4
15/02/2018	07:05:00	50	4.4463005	49	128	44	81	45	123	56	18.334488	64	35.092163	67	710.83447	72	480.88287	77	39.78125	83	0	110	1	116	4
15/02/2018	07:06:00	50	4.4058542	49	128	44	81	45	123	56	18.334488	64	35.040283	67	710.83447	72	480.94458	77	39.75	83	0	110	1	116	4
15/02/2018	07:07:00	50	4.3819275	49	128	44	81	45	123	56	18.334488	64	34.951782	67	710.83447	72	480.97522	77	39.75	83	0	110	1	116	4
15/02/2018	07:08:00	50	4.6054316	49	128	44	81	45	123	56	18.334488	64	34.918213	67	710.83447	72	480.96283	77	39.75	83	0	110	1	116	4
15/02/2018	07:09:00	50	5.0494823	49	128	44	81	45	123	56	18.334488	64	34.94873	67	710.83447	72	480.93213	77	39.75	83	0	110	1	116	4
15/02/2018	07:10:00	50	5.0840855	49	128	44	81	45	123	56	18.334488	64	35.037231	67	710.83447	72	481.04504	77	39.71875	83	0	110	1	116	4
15/02/2018	07:11:00	50	5.6608591	49	128	44	81	45	123	56	18.334488	64	35.110474	67	710.83447	72	480.84705	77	39.6875	83	0	110	1	116	4
15/02/2018	07:12:00	50	5.7312241	49	128	44	81	45	123	56	18.334488	64	35.159302	67	710.83447	72	480.68414	77	39.59375	83	0	110	1	116	4
15/02/2018	07:13:00	50	5.6389084	49	128	44	81	45	123	56	18.334488	64	35.134888	67	710.83447	72	480.52582	77	39.5	83	0	110	1	116	4
15/02/2018	07:14:00	50	5.5774803	49	128	44	81	45	123	56	18.334488	64	35.055542	67	710.83447	72	480.38525	77	39.40625	83	0	110	1	116	4
15/02/2018	07:15:00	50	5.6549997	49	128	44	81	45	123	56	18.334488	64	34.957886	67	710.83447	72	480.24982	77	39.28125	83	0	110	1	116	4
15/02/2018	07:16:00	50	5.6284027	49	128	44	81	45	123	56	18.334488	64	34.933472	67	710.83447	72	480.15918	77	39.125	83	0	110	1	116	4
15/02/2018	07:17:00	50	5.7179775	49	128	44	81	45	123	56	18.334488	64	35.012817	67	710.83447	72	480.08069	77	39	83	0	110	1	116	4
15/02/2018	07:18:00	50	5.5459127	49	128	44	81	45	123	56	18.334488	64	35.110474	67	710.83447	72	480.08197	77	38.78125	83	0	110	1	116	4
15/02/2018	07:19:00	50	5.5721359	49	128	44	81	45	123	56	18.334488	64	35.165405	67	710.83447	72	480.0639	77	38.5625	83	0	110	1	116	4
15/02/2018	07:20:00	50	5.6598635	49	128	44	81	45	123	56	18.334488	64	35.003662	67	710.83447	72	479.98547	77	38.40625	83	0	110	1	116	4
15/02/2018	07:21:00	50	5.2123804	49	128	44	81	45	123	56	18.334488	64	35.116577	67	710.83447	72	479.90997	77	38.125	83	0	110	1	116	4
15/02/2018	07:22:00	50	4.6762867	49	128	44	81	45	123	56	18.334488	64	35.162354	67	710.83447	72	479.78619	77	38.53125	83	0	110	1	116	4
15/02/2018	07:23:00	50	4.6073818	49	128	44	81	45	123	56	18.334488	64	35.083008	67	710.83447	72	479.65967	77	38.46875	83	0	110	1	116	4
15/02/2018	07:24:00	50	4.7316093	49	128	44	81	45	123	56	18.334488	64	34.970093	67	710.83447	72	479.65686	77	38.34375	83	0	110	1	116	4
15/02/2018	07:25:00	50	5.0992632	49	128	44	81	45	123	56	18.334488	64	35.05249	67	710.83447	72	479.66144	77	38.03125	83	0	110	1	116	4
15/02/2018	07:26:00	50	5.0351238	49	128	44	81	45	123	56	18.334488	64	35.043335	67	710.83447	72	479.76416	77	37.875	83	0	110	1	116	4
15/02/2018	07:27:00	50	5.2147846	49	128	44	81	45	123	56	18.334488	64	35.043335	67	710.83447	72	479.70331	77	37.71875	83	0	110	1	116	4
15/02/2018	07:28:00	50	4.9412193	49	128	44	81	45	123	56	18.334488	64	35.055542	67	710.83447	72	479.66632	77	37.5625	83	0	110	1	116	4
15/02/2018	07:29:00	50	4.5999823	49	128	44	81	45	123	56	18.334488	64	35.064697	67	710.83447	72	479.72607	77	37.5	83	0	110	1	116	4
15/02/2018	07:30:00	50	4.439065	49	128	44	81	45	123	56	18.334488	64	35.055542	67	710.83447	72	479.81476	77	37.4375	83	0	110	1	116	4
15/02/2018	07:31:00	50	4.8029604	49	128	44	81	45	123	56	18.334488	64	35.049438	67	710.83447	72	479.89087	77	37.40625	83	0	110	1	116	4
15/02/2018	07:32:00	50	4.9834938	49	128	44	81	45	123	56	18.334488	64	35.043335	67	710.83447	72	479.97772	77	37.375	83	0	110	1	116	4
15/02/2018	07:33:00	50	4.7840748	49	128	44	81	45	123	56	18.334488	64	35.061646	67	710.83447	72	480.03674	77	37.375	83	0	110	1	116	4
15/02/2018	07:34:00	50	5.0429783	49	128	44	81	45	123	56	18.334488	64	35.067749	67	710.83447	72	480.10925	77	37.34375	83	0	110	1	116	4
15/02/2018	07:35:00	50	4.7322702	49	128	44	81	45	123	56	18.334488	64	35.061646	67	710.83447	72	480.11652	77	37.375	83	0	110	1	116	4
15/02/2018	07:36:00	50	5.0085945	49	128	44	81	45	123	56	18.334488	64	35.05249	67	710.83447	72	480.11224	77	37.34375	83	0	110	1	116	4
15/02/2018	07:37:00	50	4.8479834	49	128	44	81	45	123	56	18.334488	64	35.046387	67	710.83447	72	480.16602	77	37.40625	83	0	110	1	116	4
15/02/2018	07:38:00	50	5.1828613	49	128	44	81	45	123	56	18.334488	64	35.055542	67	710.83447	72	480.29462	77	37.40625	83	0	110	1	116	4
15/02/2018	07:39:00	50	5.3252974	49	128	44	81	45	123	56	18.334488	64	35.067749	67	710.83447	72	480.14825	77	37.40625	83	0	110	1	116	4
15/02/2018	07:40:00	50	5.4875069	49	128	44	81	45	123	56	18.334488	64	35.058594	67	710.83447	72	480.11908	77	37.3125	83	0	110	1	116	4
15/02/2018	07:41:00	50	5.2776556	49	128	44	81	45	123	56	18.334488	64	35.046387	67	710.83447	72	480.07709	77	37.28125	83	0	110	1	116	4
15/02/2018	07:42:00	50	4.691391	49	128	44	81	45	123	56	18.334488	64	35.049438	67	710.83447	72	480.13965	77	37.25	83	0	110	1	116	4
15/02/2018	07:43:00	50	4.7494755	49	128	44	81	45	123	56	18.334488	64	35.061646	67	710.83447	72	480.01837	77	37.1875	83	0	110	1	116	4
15/02/2018	07:44:00	50	4.5295477	49	128	44	81	45	123	56	18.334488	64	35.061646	67	710.83447	72	480.01434	77	37.125	83	0	110	1	116	4
15/02/2018	07:45:00	50	5.2204256	49	128	44	81	45	123	56	18.334488	64	35.055542	67	710.83447	72	479.97205	77	37.09375	83	0	110	1	116	4
15/02/2018	07:46:00	50	4.9758902	49	128	44	81	45	123	56	18.334488	64	35.046387	67	710.83447	72	480.0224	77	37.03125	83	0	110	1	116	4
15/02/2018	07:47:00	50	5.1464853	49	128	44	81	45	123	56	18.334488	64	35.05249	67	710.83447	72	479.9939	77	36.9375	83	0	110	1	116	4
15/02/2018	07:48:00	50	4.6613188	49	128	44	81	45	123	56	18.334488	64	35.064697	67	710.83447	72	479.86359	77	36.875	83	0	110	1	116	4
15/02/2018	07:49:00	50	4.8821239	49	128	44	81	45	123	56	18.334488	64	35.061646	67	710.83447	72	479.86975	77	36.78125	83	0	110	1	116	4
15/02/2018	07:50:00	50	4.2787523	49	128	44	81	45	123	56	18.334488	64	35.049438	67	710.83447	72	479.85645	77	36.6875	83	0	110	1	116	4
15/02/2018	07:51:00	50	4.2911997	49	128	44	81	45	123	56	18.334488	64	35.049438	67	710.83447	72	479.69073	77	36.625	83	0	110	1	116	4
15/02/2018	07:52:00	50	4.3396606	49	128	44	81	45	123	56	18.334488	64	35.067749	67	710.83447	72	479.69342	77	36.5625	83	0	110	1	116	4
15/02/2018	07:53:00	50	3.5061927	49	128	44	81	45	123	56	18.334488	64	35.064697	67	710.83447	72	479.67041	77	36.5	83	0	110	1	116	4
15/02/2018	07:54:00	50	3.288497	49	128	44	81	45	123	56	18.334488	64	35.049438	67	710.83447	72	479.67065	77	36.4375	83	0	110	1	116	4
15/02/2018	07:55:00	50	2.9238715	49	128	44	81	45	123	56	18.334488	64	35.055542	67	710.83447	72	479.61731	77	36.375	83	0	110	1	116	4
15/02/2018	07:56:00	50	2.9551649	49	128	44	81	45	123	56	18.334488	64	35.070801	67	710.83447	72	479.60547	77	36.34375	83	0	110	1	116	4
15/02/2018	07:57:00	50	3.0280294	49	128	44	81	45	123	56	18.334488	64	35.058594	67	710.83447	72	479.59271	77	36.3125	83	0	110	1	116	4
15/02/2018	07:58:00	50	3.2009993	49	128	44	81	45	123	56	18.334488	64	35.049438	67	710.83447	72	479.6048	77	36.28125	83	0	110	1	116	4
15/02/2018	07:59:00	50	3.2448182	49	128	44	81	45	123	56	18.334488	64	35.064697	67	710.83447	72	479.70154	77	36.25	83	0	110	1	116	4
15/02/2018	08:00:00	50	3.2204776	49	128	44	81	45	123	56	18.334488	64	35.067749	67	710.83447	72	479.7298	77	36.21875	83	0	110	1	116	4
15/02/2018	08:01:00	50	3.6449089	49	128	44	81	45	123	56	18.334488	64	35.055542	67	710.83447	72	479.67987	77	36.15625	83	0	110	1	116	4
15/02/2018	08:02:00	50	3.14995	49	128	44	81	45	123	56	18.334488	64	35.055542	67	710.83447	72	479.66406	77	36.125	83	0	110	1	116	4
15/02/2018	08:03:00	50	3.5866637	49	128	44	81	45	123	56	18.334488	64	35.073853	67	710.83447	72	479.66943	77	36.0625	83	0	110	1	116	4
15/02/2018	08:04:00	50	4.0296211	49	128	44	81	45	123	56	18.334488	64	35.061646	67	710.83447	72	479.66223	77	35.96875	83	0	110	1	116	4
15/02/2018	08:05:00	50	3.7624979	49	128	44	81	45	123	56	18.334488	64	35.05249	67	710.83447	72	479.63538	77	35.9375	83	0	110	1	116	4
15/02/2018	08:06:00	50	3.7708936	49	128	44	81	45	123	56	18.334488	64	35.058594	67	710.83447	72	479.64026	77	35.875	83	0	110	1	116	4
15/02/2018	08:07:00	50	3.6136785	49	128	44	81	45	123	56	18.334488	64	35.070801	67	710.83447	72	479.63422	77	35.84375	83	0	110	1	116	4
15/02/2018	08:08:00	50	3.5619988	49	128	44	81	45	123	56	18.334488	64	35.055542	67	710.83447	72	479.68225	77	35.84375	83	0	110	1	116	4
15/02/2018	08:09:00	50	3.6586986	49	128	44	81	45	123	56	18.334488	64	35.061646	67	710.83447	72	479.76782	77	35.78125	83	0	110	1	116	4
15/02/2018	08:10:00	50	3.3909817	49	128	44	81	45	123	56	18.334488	64	35.076904	67	710.83447	72	479.76202	77	35.75	83	0	110	1	116	4
15/02/2018	08:11:00	50	3.3482323	49	128	44	81	45	123	56	18.334488	64	35.064697	67	710.83447	72	479.7558	77	35.71875	83	0	110	1	116	4
15/02/2018	08:12:00	50	3.5495348	49	128	44	81	45	123	56	18.334488	64	35.055542	67	710.83447	72	479.82812	77	35.6875	83	0	110	1	116	4
15/02/2018	08:13:00	50	3.4581709	49	128	44	81	45	123	56	18.334488	64	35.073853	67	710.83447	72	479.79089	77	35.65625	83	0	110	1	116	4
15/02/2018	08:14:00	50	4.2054195	49	128	44	81	45	123	56	18.334488	64	35.070801	67	710.83447	72	479.87726	77	35.625	83	0	110	1	116	4
15/02/2018	08:15:00	50	3.7637358	49	128	44	81	45	123	56	18.334488	64	35.05249	67	710.83447	72	479.86816	77	35.625	83	0	110	1	116	4
15/02/2018	08:16:00	50	3.8437243	49	128	44	81	45	123	56	18.334488	64	35.067749	67	710.83447	72	479.93506	77	35.625	83	0	110	1	116	4
15/02/2018	08:17:00	50	3.3914018	49	128	44	81	45	123	56	18.334488	64	35.070801	67	710.83447	72	479.94391	77	35.625	83	0	110	1	116	4
15/02/2018	08:18:00	50	3.3023553	49	128	44	81	45	123	56	18.334488	64	35.058594	67	710.83447	72	479.90704	77	35.5625	83	0	110	1	116	4
15/02/2018	08:19:00	50	2.9758368	49	128	44	81	45	123	56	18.334488	64	34.960937	67	710.83447	72	479.83862	77	35.53125	83	0	110	1	116	4
15/02/2018	08:20:00	50	2.743454	49	128	44	81	45	123	56	18.334488	64	35.067749	67	710.83447	72	479.77338	77	35.46875	83	0	110	1	116	4
15/02/2018	08:21:00	50	2.747653	49	128	44	81	45	123	56	18.334488	64	35.162354	67	710.83447	72	479.76569	77	35.46875	83	0	110	1	116	4
15/02/2018	08:22:00	50	2.5014782	49	128	44	81	45	123	56	18.334488	64	34.960937	67	710.83447	72	479.74524	77	35.4375	83	0	110	1	116	4
15/02/2018	08:23:00	50	2.6620078	49	128	44	81	45	123	56	18.334488	64	35.101318	67	710.83447	72	479.79407	77	35.375	83	0	110	1	116	4
15/02/2018	08:24:00	50	2.3633986	49	128	44	81	45	123	56	18.334488	64	35.128784	67	710.83447	72	479.70258	77	35.375	83	0	110	1	116	4
15/02/2018	08:25:00	50	2.0696006	49	128	44	81	45	123	56	18.334488	64	34.951782	67	710.83447	72	479.79687	77	35.34375	83	0	110	1	116	4
15/02/2018	08:26:00	50	2.0421762	49	128	44	81	45	123	56	18.334488	64	35.134888	67	710.83447	72	479.82892	77	35.34375	83	0	110	1	116	4
15/02/2018	08:27:00	50	1.8704064	49	128	44	81	45	123	56	18.334488	64	35.08606	67	710.83447	72	479.80499	77	35.34375	83	0	110	1	116	4
15/02/2018	08:28:00	50	1.8049965	49	128	44	81	45	123	56	18.334488	64	34.960937	67	710.83447	72	479.81073	77	35.34375	83	0	110	1	116	4
15/02/2018	08:29:00	50	1.6828268	49	128	44	81	45	123	56	18.334488	64	35.168457	67	710.83447	72	479.82678	77	35.375	83	0	110	1	116	4
15/02/2018	08:30:00	50	1.7461281	49	128	44	81	45	123	56	18.334488	64	35.043335	67	710.83447	72	479.85919	77	35.375	83	0	110	1	116	4
15/02/2018	08:31:00	50	2.0375061	49	128	44	81	45	123	56	18.334488	64	34.997559	67	710.83447	72	479.92029	77	35.40625	83	0	110	1	116	4
15/02/2018	08:32:00	50	1.1834726	49	128	44	81	45	123	56	18.334488	64	35.183716	67	710.83447	72	479.87225	77	35.40625	83	0	110	1	116	4
15/02/2018	08:33:00	50	1.1891389	49	128	44	81	45	123	56	18.334488	64	35.168457	67	710.83447	72	479.87524	77	35.4375	83	0	110	1	116	4
15/02/2018	08:34:00	50	1.2484233	49	128	44	81	45	123	56	18.334488	64	35.049438	67	710.83447	72	479.87134	77	35.46875	83	0	110	1	116	4
15/02/2018	08:35:00	50	0.8812832	49	128	44	81	45	123	56	18.334488	64	34.997559	67	710.83447	72	479.92749	77	35.5	83	0	110	1	116	4
15/02/2018	08:36:00	50	0.8647033	49	128	44	81	45	123	56	18.334488	64	35.180664	67	710.83447	72	479.98468	77	35.53125	83	0	110	1	116	4
